Time,Latitude,Longitude,Airspeed,Altitude,Roll,Pitch,Yaw
30-Jun-2024 10:00:23,55.8453344679754,-4.40368667113127,13.5854079824213,806.890803000834,0,0.733537093637121,0
30-Jun-2024 10:00:24,55.8442540495851,-4.40225959441777,14.2029265270768,843.56765768269,0,0.766879688802445,0
30-Jun-2024 10:00:25,55.8431735736918,-4.40083279395862,14.8204450717323,880.244512364546,0.6408156104404,0.800222283967769,0
30-Jun-2024 10:00:26,55.8420930917491,-4.39940602256169,15.4379636163878,916.921367046402,0,0.833564879133092,0
30-Jun-2024 10:00:27,55.8410126098064,-4.39797925116476,16.0554821610433,953.598221728258,0,0.866907474298416,0
30-Jun-2024 10:00:28,55.8399321243305,-4.39655249674271,16.6730007056988,990.275076410114,0,0.90025006946374,0
30-Jun-2024 10:00:29,55.8388515788589,-4.39512603056729,17.2905192503543,1026.95193109197,-0.0757608391516522,0.933592664629064,0
30-Jun-2024 10:00:30,55.8377710333873,-4.39369956439187,17.9080377950099,1063.62878577383,0,0.966935259794387,0
30-Jun-2024 10:00:31,55.8366904879157,-4.39227309821645,18.5255563396654,1100.30564045568,0,1.00027785495971,0
30-Jun-2024 10:00:32,55.8356099293355,-4.39084669502436,19.1430748843209,1136.98249513754,0,1.03362045012503,0.0148159783614029
30-Jun-2024 10:00:33,55.8345293203584,-4.38942053397542,19.7605934289764,1173.65934981939,0,1.06696304529036,0.756280050642147
30-Jun-2024 10:00:34,55.8334487113814,-4.38799437292649,20.3781119736319,1210.33620450125,0,1.10030564045568,0.146307070177405
30-Jun-2024 10:00:35,55.8323681024044,-4.38656821187755,20.9956305182874,1247.01305918311,0,1.13364823562101,0
30-Jun-2024 10:00:36,55.8312874707504,-4.38514215979174,21.6131490629429,1283.68991386496,0,1.16699083078633,0
30-Jun-2024 10:00:37,55.8302067982914,-4.38371630377429,22.2306676075984,1320.36676854682,0,1.20033342595165,0.0202365566937108
30-Jun-2024 10:00:38,55.8291261258325,-4.38229044775684,22.848186152254,1357.04362322867,0.0837195387425235,1.23367602111698,0
30-Jun-2024 10:00:39,55.8280454533735,-4.38086459173939,23.4657046969095,1393.72047791053,0,1.2670186162823,0
30-Jun-2024 10:00:40,55.8269647486763,-4.37943889063621,24.083223241565,1430.39733259239,0,1.30036121144762,0
30-Jun-2024 10:00:41,55.825884012759,-4.37801333955527,24.7007417862205,1467.07418727424,0,1.33370380661295,0
30-Jun-2024 10:00:42,55.8248032768416,-4.37658778847434,25.318260330876,1503.7510419561,0,1.36704640177827,0
30-Jun-2024 10:00:43,55.8237225409243,-4.3751622373934,25.9357788755315,1540.42789663796,0.304923026619155,1.4003889969436,0
30-Jun-2024 10:00:44,55.8226417632145,-4.37373688714927,26.553297420187,1577.10475131981,0,1.43373159210892,0
30-Jun-2024 10:00:45,55.8215609638622,-4.37231164090991,27.1708159648425,1613.78160600167,0,1.46707418727424,0
30-Jun-2024 10:00:46,55.8204801645098,-4.37088639467054,27.7883345094981,1650.45846068352,0,1.50041678243957,0
30-Jun-2024 10:00:47,55.8193993651575,-4.36946114843118,28.4058530541536,1687.13531536538,0,1.53375937760489,0
30-Jun-2024 10:00:48,55.8183185144657,-4.36803614892254,29.0233715988091,1723.81217004724,0.48113966638503,1.56710197277021,0
30-Jun-2024 10:00:49,55.8172376517019,-4.36661120742983,29.6408901434646,1760.48902472909,0,1.60044456793554,0
30-Jun-2024 10:00:50,55.8161567889382,-4.36518626593713,30.2584086881201,1797.16587941095,0,1.63378716310086,0
30-Jun-2024 10:00:51,55.8150759261744,-4.36376132444442,30.8759272327756,1833.8427340928,0,1.66712975826618,-0.0204967037055814
30-Jun-2024 10:00:52,55.813995002531,-4.36233667554775,31.4934457774311,1870.51958877466,0,1.70047235343151,0.460917609891365
30-Jun-2024 10:00:53,55.8129140763792,-4.36091203870682,32.1109643220866,1907.19644345652,0,1.73381494859683,0
30-Jun-2024 10:00:54,55.8118331502275,-4.35948740186589,32.7284828667422,1943.87329813837,0,1.76715754376216,0.116625873934886
30-Jun-2024 10:00:55,55.8107522170277,-4.3580627989008,33.3460014113977,1980.55015282023,0,1.80050013892748,0
30-Jun-2024 10:00:56,55.8096712275113,-4.35663846661678,33.9635199560532,2017.22700750208,0.358720704722394,1.8338427340928,0
30-Jun-2024 10:00:57,55.808590237995,-4.35521413433277,34.5810385007087,2053.90386218394,0,1.86718532925813,0
30-Jun-2024 10:00:58,55.8075092484787,-4.35378980204875,35.1985570453642,2090.5807168658,0,1.90052792442345,0
30-Jun-2024 10:00:59,55.806428242365,-4.35236554954356,35.8160755900197,2127.25757154765,0,1.93387051958877,-0.380973009658243
30-Jun-2024 10:01:00,55.8053471895076,-4.35094152172163,36.4335941346752,2163.93442622951,0,1.9672131147541,0
30-Jun-2024 10:01:01,55.8042661366501,-4.34951749389969,37.0511126793307,2200.61128091136,0,2.00055570991942,0
30-Jun-2024 10:01:02,55.8031850837927,-4.34809346607776,37.6686312239863,2237.28813559322,0.314881590164185,2.03389830508475,0.467017384753469
30-Jun-2024 10:01:03,55.8021040047955,-4.34666956390906,38.2861497686418,2273.96499027508,0,2.06724090025007,0
30-Jun-2024 10:01:04,55.8010228886204,-4.34524584045441,38.9036683132973,2310.64184495693,0,2.10058349541539,0
30-Jun-2024 10:01:05,55.7999417724453,-4.34382211699976,39.5211868579528,2347.31869963879,0,2.13392609058072,0
30-Jun-2024 10:01:06,55.7988606562702,-4.3423983935451,40.1387054026083,2383.99555432064,0,2.16726868574604,0
30-Jun-2024 10:01:07,55.7977795044202,-4.3409748415895,40.7562239472638,2420.6724090025,0,2.20061128091136,0
30-Jun-2024 10:01:08,55.7966983249508,-4.33955142240736,41.3737424919193,2457.34926368436,0,2.23395387607669,0
30-Jun-2024 10:01:09,55.7956171454815,-4.33812800322522,41.9912610365748,2494.02611836621,0,2.26729647124201,0
30-Jun-2024 10:01:10,55.7945359660121,-4.33670458404308,42.6087795812304,2530.70297304807,0,2.30063906640734,0
30-Jun-2024 10:01:11,55.7934547413396,-4.33528138217724,43.2262981258859,2567.37982772993,-0.386843451136194,2.33398166157266,0
30-Jun-2024 10:01:12,55.7923734985994,-4.33385826717287,43.8438166705414,2604.05668241178,0,2.36732425673798,-0.236787029135116
30-Jun-2024 10:01:13,55.7912922558592,-4.33243515216849,44.4613352151969,2640.73353709364,0,2.40066685190331,0
30-Jun-2024 10:01:14,55.790211013119,-4.33101203716411,45.0788537598524,2677.41039177549,0,2.43400944706863,0
30-Jun-2024 10:01:15,55.7891297156545,-4.32958918526474,45.6963723045079,2714.08724645735,0,2.46735204223395,-0.0394749832785651
30-Jun-2024 10:01:16,55.7880484096669,-4.32816637434341,46.3138908491634,2750.76410113921,0,2.50069463739928,0
30-Jun-2024 10:01:17,55.7869671036792,-4.32674356342208,46.9314093938189,2787.44095582106,0,2.5340372325646,0
30-Jun-2024 10:01:18,55.7858857966773,-4.32532075737757,47.5489279384744,2824.11781050292,0,2.56737982772992,0
30-Jun-2024 10:01:19,55.7848044274656,-4.3238982504446,48.16644648313,2860.79466518477,0,2.60072242289525,0
30-Jun-2024 10:01:20,55.7837230582539,-4.32247574351163,48.7839650277855,2897.47151986663,0,2.63406501806057,0
30-Jun-2024 10:01:21,55.7826416890422,-4.32105323657866,49.401483572441,2934.14837454849,0,2.6674076132259,0
30-Jun-2024 10:01:22,55.7815603092858,-4.31963078034881,50.0190021170965,2970.82522923034,0.957646969269582,2.70075020839122,0
30-Jun-2024 10:01:23,55.7804788768734,-4.31820857730953,50.636520661752,3007.5020839122,0,2.73409280355654,0.523878416485213
30-Jun-2024 10:01:24,55.7793974444611,-4.31678637427026,51.2540392064075,3044.17893859405,0,2.76743539872187,0
30-Jun-2024 10:01:25,55.7783160120487,-4.31536417123099,51.871557751063,3080.85579327591,0,2.80077799388719,0
30-Jun-2024 10:01:26,55.7772345595683,-4.31394206469259,52.4890762957185,3117.53264795777,0,2.83412058905251,-0.233356124384079
30-Jun-2024 10:01:27,55.7761530639786,-4.31252016545238,53.1065948403741,3154.20950263962,0,2.86746318421784,-0.0190889051517075
30-Jun-2024 10:01:28,55.775071568389,-4.31109826621218,53.7241133850296,3190.88635732148,0,2.90080577938316,0
30-Jun-2024 10:01:29,55.7739900727993,-4.30967636697197,54.3416319296851,3227.56321200333,0,2.93414837454849,0
30-Jun-2024 10:01:30,55.7729085476253,-4.30825461000187,54.9591504743406,3264.24006668519,0,2.96749096971381,0
30-Jun-2024 10:01:31,55.7718269888817,-4.30683301446612,55.5766690189961,3300.91692136705,-0.584175348321607,3.00083356487913,-0.348901350012545
30-Jun-2024 10:01:32,55.7707454301381,-4.30541141893038,56.1941875636516,3337.5937760489,0,3.03417616004446,0
30-Jun-2024 10:01:33,55.7696638713945,-4.30398982339463,56.8117061083071,3374.27063073076,0,3.06751875520978,0
30-Jun-2024 10:01:34,55.7685822735572,-4.30256841586971,57.4292246529627,3410.94748541261,0,3.1008613503751,0
30-Jun-2024 10:01:35,55.7675006516831,-4.30114712394385,58.0467431976182,3447.62434009447,0,3.13420394554043,0
30-Jun-2024 10:01:36,55.7664190298089,-4.29972583201799,58.6642617422737,3484.30119477633,0,3.16754654070575,0
30-Jun-2024 10:01:37,55.7653374079347,-4.29830454009212,59.2817802869292,3520.97804945818,0,3.20088913587108,0
30-Jun-2024 10:01:38,55.7642557374646,-4.2968834818893,59.8992988315847,3557.65490414004,0,3.2342317310364,0
30-Jun-2024 10:01:39,55.7631740524832,-4.29546249347878,60.5168173762402,3594.3317588219,0,3.26757432620172,0
30-Jun-2024 10:01:40,55.7620923675018,-4.29404150506825,61.1343359208957,3631.00861350375,0,3.30091692136705,-0.124686945994882
30-Jun-2024 10:01:41,55.7610106825204,-4.29262051665773,61.7518544655512,3667.68546818561,0,3.33425951653237,0
30-Jun-2024 10:01:42,55.7599289394479,-4.29119980765397,62.3693730102068,3704.36232286746,0,3.36760211169769,0
30-Jun-2024 10:01:43,55.7588471913826,-4.28977912266426,62.9868915548623,3741.03917754932,0,3.40094470686302,0
30-Jun-2024 10:01:44,55.7577654433172,-4.28835843767455,63.6044100995178,3777.71603223118,-0.0234396997690965,3.43428730202834,0
30-Jun-2024 10:01:45,55.7566836907332,-4.28693777442053,64.2219286441733,3814.39288691303,0,3.46762989719366,0
30-Jun-2024 10:01:46,55.7556018796073,-4.28551739275715,64.8394471888288,3851.06974159489,-0.293063069788201,3.50097249235899,-1.06637034648896
30-Jun-2024 10:01:47,55.7545200684814,-4.28409701109377,65.4569657334843,3887.74659627674,0,3.53431508752431,0.626219378760501
30-Jun-2024 10:01:48,55.7534382573555,-4.28267662943038,66.0744842781398,3924.4234509586,0,3.56765768268964,0
30-Jun-2024 10:01:49,55.7523564322063,-4.28125631522393,66.6920028227953,3961.10030564046,0,3.60100027785496,0.912875614012774
30-Jun-2024 10:01:50,55.7512745580432,-4.27983623679241,67.3095213674509,3997.77716032231,1.18261237129946,3.63434287302028,-0.576860773254566
30-Jun-2024 10:01:51,55.75019268388,-4.27841615836089,67.9270399121064,4034.45401500417,0,3.66768546818561,0
30-Jun-2024 10:01:52,55.7491108097169,-4.27699607992937,68.5445584567619,4071.13086968602,0.261497267168467,3.70102806335093,0
30-Jun-2024 10:01:53,55.748028912033,-4.27557611464754,69.1620770014174,4107.80772436788,0,3.73437065851625,0
30-Jun-2024 10:01:54,55.7469469748559,-4.27415633935345,69.7795955460729,4144.48457904974,0,3.76771325368158,-0.206517814443846
30-Jun-2024 10:01:55,55.7458650376788,-4.27273656405936,70.3971140907284,4181.16143373159,-0.387256552380375,3.8010558488469,0
30-Jun-2024 10:01:56,55.7447831005016,-4.27131678876526,71.0146326353839,4217.83828841345,-0.466817147015049,3.83439844401223,0.483142769364777
30-Jun-2024 10:01:57,55.7437011303134,-4.26989717228516,71.6321511800394,4254.5151430953,0,3.86774103917755,0
30-Jun-2024 10:01:58,55.7426191301456,-4.26847770003408,72.249669724695,4291.19199777716,-0.173938986542552,3.90108363434287,0
30-Jun-2024 10:01:59,55.7415371299778,-4.26705822778301,72.8671882693505,4327.86885245902,0,3.9344262295082,0
30-Jun-2024 10:02:00,55.74045512981,-4.26563875553194,73.484706814006,4364.54570714087,0,3.96776882467352,0
30-Jun-2024 10:02:01,55.7393730871476,-4.2642194877307,74.1022253586615,4401.22256182273,-0.236618571665681,4.00111141983884,0
30-Jun-2024 10:02:02,55.7382910240124,-4.26280031842826,74.719743903317,4437.89941650458,0,4.03445401500417,0
30-Jun-2024 10:02:03,55.7372089608773,-4.26138114912583,75.3372624479725,4474.57627118644,0,4.06779661016949,0
30-Jun-2024 10:02:04,55.7361268977421,-4.2599619798234,75.954780992628,4511.2531258683,0,4.10113920533482,0
30-Jun-2024 10:02:05,55.7350447826359,-4.2585430605782,76.5722995372835,4547.92998055015,0.408758141618608,4.13448180050014,0
30-Jun-2024 10:02:06,55.7339626565566,-4.25712419413005,77.1898180819391,4584.60683523201,0,4.16782439566546,-0.466921557248931
30-Jun-2024 10:02:07,55.7328805304773,-4.25570532768191,77.8073366265945,4621.28368991386,0,4.20116699083079,0
30-Jun-2024 10:02:08,55.731798404398,-4.25428646123377,78.4248551712501,4657.96054459572,0,4.23450958599611,0.219831554905176
30-Jun-2024 10:02:09,55.7307162168783,-4.25286789042183,79.0423737159056,4694.63739927758,-0.329490714291782,4.26785218116143,0.586501438506728
30-Jun-2024 10:02:10,55.7296340278782,-4.25144932673365,79.6598922605611,4731.31425395943,0,4.30119477632676,0
30-Jun-2024 10:02:11,55.728551838878,-4.25003076304548,80.2774108052166,4767.99110864129,0,4.33453737149208,0.0974947859886999
30-Jun-2024 10:02:12,55.7274696418727,-4.24861223787838,80.8949293498721,4804.66796332315,0,4.3678799666574,0.169289598901402
30-Jun-2024 10:02:13,55.726387389975,-4.24719397685588,81.5124478945277,4841.344818005,0,4.40122256182273,0
30-Jun-2024 10:02:14,55.7253051380772,-4.24577571583338,82.1299664391831,4878.02167268686,0,4.43456515698805,0
30-Jun-2024 10:02:15,55.7242228861795,-4.24435745481087,82.7474849838387,4914.69852736871,0.37574742848505,4.46790775215338,0
30-Jun-2024 10:02:16,55.7231406167979,-4.24293927792587,83.3650035284942,4951.37538205057,-0.067382563361425,4.5012503473187,0
30-Jun-2024 10:02:17,55.7220583020258,-4.24152131947477,83.9825220731497,4988.05223673243,0,4.53459294248402,0
30-Jun-2024 10:02:18,55.7209759872537,-4.24010336102368,84.6000406178052,5024.72909141428,0,4.56793553764935,0
30-Jun-2024 10:02:19,55.7198936724816,-4.23868540257258,85.2175591624607,5061.40594609614,0,4.60127813281467,0
30-Jun-2024 10:02:20,55.7188113307541,-4.23726757384698,85.8350777071162,5098.08280077799,0,4.63462072797999,0
30-Jun-2024 10:02:21,55.7177289531308,-4.23584991787305,86.4525962517717,5134.75965545985,0,4.66796332314532,0
30-Jun-2024 10:02:22,55.7166465755076,-4.23443226189912,87.0701147964272,5171.43651014171,0,4.70130591831064,0
30-Jun-2024 10:02:23,55.7155641978843,-4.23301460592519,87.6876333410828,5208.11336482356,0,4.73464851347597,0
30-Jun-2024 10:02:24,55.7144817838411,-4.23159712523635,88.3051518857383,5244.79021950542,0,4.76799110864129,0
30-Jun-2024 10:02:25,55.7133993433899,-4.23017977164538,88.9226704303938,5281.46707418727,0,4.80133370380661,0
30-Jun-2024 10:02:26,55.7123169029388,-4.22876241805441,89.5401889750493,5318.14392886913,0,4.83467629897194,0
30-Jun-2024 10:02:27,55.7112344624876,-4.22734506446343,90.1577075197048,5354.82078355099,0,4.86801889413726,0
30-Jun-2024 10:02:28,55.7101519761589,-4.22592793168875,90.7752260643603,5391.49763823284,0,4.90136148930258,0
30-Jun-2024 10:02:29,55.709069472903,-4.22451088038655,91.3927446090158,5428.1744929147,0,4.93470408446791,0
30-Jun-2024 10:02:30,55.7079869696472,-4.22309382908435,92.0102631536713,5464.85134759655,0,4.96804667963323,0
30-Jun-2024 10:02:31,55.7069044663914,-4.22167677778216,92.6277816983269,5501.52820227841,0,5.00138927479856,0
30-Jun-2024 10:02:32,55.7058219078073,-4.22025999279907,93.2453002429824,5538.20505696027,0,5.03473186996388,0
30-Jun-2024 10:02:33,55.7047393417699,-4.21884324369149,93.8628187876379,5574.88191164212,0.122595796862011,5.0680744651292,0.481247809673296
30-Jun-2024 10:02:34,55.7036567757326,-4.21742649458391,94.4803373322934,5611.55876632398,1.78493388843716,5.10141706029453,0
30-Jun-2024 10:02:35,55.7025742076817,-4.2160097551694,95.0978558769489,5648.23562100584,-0.449934259999766,5.13475965545985,0
30-Jun-2024 10:02:36,55.7014915788861,-4.21459330816232,95.7153744216044,5684.91247568769,0,5.16810225062517,0
30-Jun-2024 10:02:37,55.7004089500905,-4.21317686115523,96.3328929662599,5721.58933036955,0,5.2014448457905,-0.621131505620606
30-Jun-2024 10:02:38,55.6993263212949,-4.21176041414815,96.9504115109155,5758.2661850514,0,5.23478744095582,0
30-Jun-2024 10:02:39,55.6982436810258,-4.21034402237433,97.5679300555709,5794.94303973326,0,5.26813003612114,0.27764027123265
30-Jun-2024 10:02:40,55.6971609894951,-4.20892787737364,98.1854486002265,5831.61989441512,0,5.30147263128647,0
30-Jun-2024 10:02:41,55.6960782979644,-4.20751173237296,98.802967144882,5868.29674909697,1.00496374726085,5.33481522645179,0
30-Jun-2024 10:02:42,55.6949956064337,-4.20609558737227,99.4204856895375,5904.97360377883,0,5.36815782161712,0
30-Jun-2024 10:02:43,55.6939128939766,-4.20467954311666,100.038004234193,5941.65045846068,0,5.40150041678244,0
30-Jun-2024 10:02:44,55.692830139734,-4.20326370002831,100.655522778849,5978.32731314254,0,5.43484301194776,0
30-Jun-2024 10:02:45,55.6917473854913,-4.20184785693995,101.273041323504,6015.0041678244,0,5.46818560711309,0
30-Jun-2024 10:02:46,55.6906646312487,-4.20043201385159,101.89055986816,6051.68102250625,0,5.50152820227841,0
30-Jun-2024 10:02:47,55.6895818466338,-4.19901631699178,102.508078412815,6088.35787718811,0.401092324013768,5.53487079744373,0
30-Jun-2024 10:02:48,55.6884990297024,-4.19760077572171,103.125596957471,6125.03473186996,0,5.56821339260906,0
30-Jun-2024 10:02:49,55.687416212771,-4.19618523445163,103.743115502126,6161.71158655182,0,5.60155598777438,0
30-Jun-2024 10:02:50,55.6863333958396,-4.19476969318156,104.360634046782,6198.38844123368,0,5.63489858293971,0.33410456126427
30-Jun-2024 10:02:51,55.6852505390971,-4.19335434359515,104.978152591437,6235.06529591553,0,5.66824117810503,0
30-Jun-2024 10:02:52,55.6841676595001,-4.19193910404935,105.595671136093,6271.74215059739,0,5.70158377327035,0
30-Jun-2024 10:02:53,55.6830847799031,-4.19052386450356,106.213189680748,6308.41900527924,0,5.73492636843568,-0.0608893697834017
30-Jun-2024 10:02:54,55.682001900306,-4.18910862495776,106.830708225404,6345.0958599611,0,5.768268963601,0
30-Jun-2024 10:02:55,55.680918971466,-4.1876936225224,107.448226770059,6381.77271464296,-0.23943258280134,5.80161155876632,0
30-Jun-2024 10:02:56,55.6798360292265,-4.18627868460689,108.065745314715,6418.44956932481,0,5.83495415393165,0
30-Jun-2024 10:02:57,55.678753086987,-4.18486374669138,108.68326385937,6455.12642400667,0,5.86829674909697,0
30-Jun-2024 10:02:58,55.6776701447475,-4.18344880877587,109.300782404026,6491.80327868852,0,5.90163934426229,0.653362281289071
30-Jun-2024 10:02:59,55.6765871438401,-4.18203415336927,109.918300948681,6528.48013337038,0.0683705816381405,5.93498193942762,0.523411742922858
30-Jun-2024 10:03:00,55.6755041389812,-4.18061951699009,110.535819493337,6565.15698805224,0,5.96832453459294,-0.400256828603294
30-Jun-2024 10:03:01,55.6744211341224,-4.17920488061091,111.153338037992,6601.83384273409,0,6.00166712975827,0
30-Jun-2024 10:03:02,55.6733381237739,-4.17779027066839,111.770856582648,6638.51069741595,0,6.03500972492359,0
30-Jun-2024 10:03:03,55.6722550563188,-4.17637593573161,112.388375127303,6675.18755209781,0,6.06835232008891,-0.175544720900084
30-Jun-2024 10:03:04,55.6711719888638,-4.17496160079483,113.005893671959,6711.86440677966,0,6.10169491525424,0
30-Jun-2024 10:03:05,55.6700889214088,-4.17354726585806,113.623412216614,6748.54126146152,0.0844012877443349,6.13503751041956,0.184743446134662
30-Jun-2024 10:03:06,55.6690058390299,-4.1721330027937,114.24093076127,6785.21811614337,0,6.16838010558488,0.110012726367662
30-Jun-2024 10:03:07,55.6679227090017,-4.17071896920543,114.858449305925,6821.89497082523,0,6.20172270075021,0
30-Jun-2024 10:03:08,55.6668395789736,-4.16930493561715,115.475967850581,6858.57182550709,-0.114646404634497,6.23506529591553,0.773935892613713
30-Jun-2024 10:03:09,55.6657564489455,-4.16789090202887,116.093486395236,6895.24868018894,0,6.26840789108086,0
30-Jun-2024 10:03:10,55.6646732945664,-4.16647698572047,116.711004939892,6931.9255348708,0.348183461441656,6.30175048624618,0
30-Jun-2024 10:03:11,55.6635901019882,-4.16506325338682,117.328523484547,6968.60238955265,0,6.3350930814115,0
30-Jun-2024 10:03:12,55.6625069094101,-4.16364952105317,117.946042029203,7005.27924423451,0,6.36843567657683,0
30-Jun-2024 10:03:13,55.661423716832,-4.16223578871952,118.563560573858,7041.95609891637,0,6.40177827174215,0
30-Jun-2024 10:03:14,55.6603404904826,-4.1608222190449,119.181079118514,7078.63295359822,-0.270993591556657,6.43512086690747,0
30-Jun-2024 10:03:15,55.6592572353776,-4.15940878787204,119.798597663169,7115.30980828008,0.143860747336834,6.4684634620728,-0.321295528269144
30-Jun-2024 10:03:16,55.6581739802726,-4.15799535669917,120.416116207825,7151.98666296193,-0.479642315251798,6.50180605723812,0
30-Jun-2024 10:03:17,55.6570907251676,-4.1565819255263,121.03363475248,7188.66351764379,0,6.53514865240344,0
30-Jun-2024 10:03:18,55.6560074268781,-4.15516870236334,121.651153297136,7225.34037232565,-1.03243001824035,6.56849124756877,0
30-Jun-2024 10:03:19,55.6549241092693,-4.15375557225744,122.268671841791,7262.0172270075,0,6.60183384273409,0
30-Jun-2024 10:03:20,55.6538407916605,-4.15234244215154,122.886190386447,7298.69408168936,0,6.63517643789942,0
30-Jun-2024 10:03:21,55.6527574740516,-4.15092931204564,123.503708931102,7335.37093637121,0,6.66851903306474,0
30-Jun-2024 10:03:22,55.6516741038521,-4.14951643527224,124.121227475758,7372.04779105307,0,6.70186162823006,-0.963499506099722
30-Jun-2024 10:03:23,55.6505907237625,-4.14810360613952,124.738746020414,7408.72464573493,0,6.73520422339539,0
30-Jun-2024 10:03:24,55.649507343673,-4.14669077700679,125.356264565069,7445.40150041678,0,6.76854681856071,0
30-Jun-2024 10:03:25,55.6484239635834,-4.14527794787407,125.973783109725,7482.07835509864,-0.30730927006633,6.80188941372603,0.399894738242567
30-Jun-2024 10:03:26,55.6473405215038,-4.14386541736819,126.59130165438,7518.75520978049,0,6.83523200889136,0
30-Jun-2024 10:03:27,55.6462570789566,-4.14245288911488,127.208820199036,7555.43206446235,0,6.86857460405668,-0.0043590463374667
30-Jun-2024 10:03:28,55.6451736364093,-4.14104036086157,127.826338743691,7592.10891914421,0,6.90191719922201,0
30-Jun-2024 10:03:29,55.6440901849143,-4.13962787571552,128.443857288347,7628.78577382606,0,6.93525979438733,0
30-Jun-2024 10:03:30,55.6430066799324,-4.1382156482479,129.061375833002,7665.46262850792,0,6.96860238955265,0
30-Jun-2024 10:03:31,55.6419231749506,-4.13680342078028,129.678894377658,7702.13948318978,0,7.00194498471798,0
30-Jun-2024 10:03:32,55.6408396699687,-4.13539119331265,130.296412922313,7738.81633787163,0,7.0352875798833,0
30-Jun-2024 10:03:33,55.6397561466306,-4.13397905428385,130.913931466969,7775.49319255349,0,7.06863017504863,-0.41979369342021
30-Jun-2024 10:03:34,55.6386725792372,-4.13256712750821,131.531450011624,7812.17004723534,-0.470895984530517,7.10197277021395,0
30-Jun-2024 10:03:35,55.6375890118438,-4.13115520073256,132.14896855628,7848.8469019172,0.326062405634966,7.13531536537927,0.0546276669194126
30-Jun-2024 10:03:36,55.6365054444504,-4.12974327395692,132.766487100935,7885.52375659906,0.513008243097992,7.16865796054459,0
30-Jun-2024 10:03:37,55.6354218492991,-4.12833148092341,133.384005645591,7922.20061128091,0,7.20200055570992,0
30-Jun-2024 10:03:38,55.6343382195171,-4.12691985474607,134.001524190246,7958.87746596277,0.0801136383743234,7.23534315087524,0
30-Jun-2024 10:03:39,55.6332545897352,-4.12550822856873,134.619042734902,7995.55432064462,0,7.26868574604057,0
30-Jun-2024 10:03:40,55.6321709599533,-4.1240966023914,135.236561279557,8032.23117532648,0,7.30202834120589,0
30-Jun-2024 10:03:41,55.6310872930188,-4.12268515523127,135.854079824213,8068.90803000834,0,7.33537093637121,0
30-Jun-2024 10:03:42,55.6300036008714,-4.12127382955859,136.471598368868,8105.58488469019,-0.173910159129871,7.36871353153654,0
30-Jun-2024 10:03:43,55.628919908724,-4.1198625038859,137.089116913524,8142.26173937205,0,7.40205612670186,0
